id,scot,mrac,validity,comment,proposedterm
8770,16518,AC9TDI10P08,Yes,yes and add existing term Design thinking,
8771,16878,AC9TDI10P08,Added,yes and add existing term Design thinking,
8772,16908,AC9TDI10P08,Added,add existing term systems thinking,
8773,16498,AC9TDI10P09,Yes,yes,
8774,4223,AC9TDI10P09,Yes,yes,
8775,1050,AC9TDI10P10,Yes,yes and add existing term Design thinking,
8776,16878,AC9TDI10P10,Added,yes and add existing term Design thinking,
8777,3436,AC9TDI10P10,Yes,yes,
8778,4556,AC9TDI10P10,Yes,yes,
8779,1592,AC9TDI10P11,Yes,yes,
8780,2737,AC9TDI10P11,Yes,yes,
8781,3348,AC9TDI10P11,Yes,yes,
8782,3017,AC9TDI10P12,Yes,yes and add existing term cooperation (collaboration),
8783,3975,AC9TDI10P12,Added,yes and add existing term cooperation (collaboration),
8784,6058,AC9TDI10P12,Yes,yes,
8785,15252,AC9TDI10P13,Yes,yes,
8786,4207,AC9TDI10P13,Yes,yes,
8787,9076,AC9TDI10P13,Yes,yes,
8788,3798,AC9TDI10P14,Yes,yes,
8789,16888,AC9TDI2K01,Added,add existing term hardware,
8790,16908,AC9TDI2K01,Added,add existing term systems thinking,
8791,4207,AC9TDI2K01,Yes,yes and add existing term digital systems,
8792,4229,AC9TDI2K01,Added,yes and add existing term digital systems,
8793,1656,AC9TDI2K02,Yes,yes,
8794,3256,AC9TDI2K02,Yes,yes,
8795,3868,AC9TDI2K02,Yes,yes,
8796,16878,AC9TDI2P01,Added,add existing term Design thinking,
8797,4229,AC9TDI2P01,Added,add existing term digital systems,
8798,16512,AC9TDI2P02,Yes,yes,
8799,16518,AC9TDI2P02,Yes,yes,
8800,16878,AC9TDI2P03,Added,add existing term Design thinking,
8801,4229,AC9TDI2P03,Added,add existing term digital systems,
8802,2737,AC9TDI2P04,Yes,yes,
8803,1592,AC9TDI2P05,Yes,yes and add existing term cooperation (collaboration),
8804,16507,AC9TDI2P05,Yes,yes,
8805,3975,AC9TDI2P05,Added,yes and add existing term cooperation (collaboration),
8806,15252,AC9TDI2P06,Yes,yes,
8807,362,AC9TDI2P07,Added,yes and add existing term personal identity,
8808,3798,AC9TDI2P07,Yes,yes and add existing term personal identity,
8809,16453,AC9TDI4K01,Yes,yes and add existing term digital systems,
8810,16908,AC9TDI4K01,Added,add existing term systems thinking,
8811,4229,AC9TDI4K01,Added,yes and add existing term digital systems,
8812,2064,AC9TDI4K02,Yes,yes and add existing term digital systems,
8813,4229,AC9TDI4K02,Added,yes and add existing term digital systems,
8814,1656,AC9TDI4K03,Yes,yes,
8815,3868,AC9TDI4K03,Yes,yes,
8816,16878,AC9TDI4P01,Added,yes and add existing term Design thinking,
8817,4279,AC9TDI4P01,Yes,yes and add existing term Design thinking,
8818,16512,AC9TDI4P02,Yes,yes,
8819,16518,AC9TDI4P02,Yes,yes,
8820,16518,AC9TDI4P03,Yes,yes and add existing term Design thinking,
8821,16878,AC9TDI4P03,Added,yes and add existing term Design thinking,
8822,16908,AC9TDI4P03,Added,add existing term systems thinking,
8823,16504,AC9TDI4P04,Yes,yes,
8824,16512,AC9TDI4P04,Yes,yes,
8825,16878,AC9TDI4P05,Added,yes and add existing term Design thinking,
8826,4279,AC9TDI4P05,Yes,yes and add existing term Design thinking,
8827,2737,AC9TDI4P06,Yes,yes,
8828,1592,AC9TDI4P07,Yes,yes and add existing term cooperation (collaboration),
8829,16507,AC9TDI4P07,Yes,yes,
8830,3975,AC9TDI4P07,Added,yes and add existing term cooperation (collaboration),
8831,15252,AC9TDI4P08,Yes,yes,
8832,9076,AC9TDI4P08,Yes,yes,
8833,362,AC9TDI4P09,Added,yes and add existing term personal identity,
8834,3798,AC9TDI4P09,Yes,yes and add existing term personal identity,
8835,16888,AC9TDI6K01,Added,add existing term hardware,
8836,16908,AC9TDI6K01,Added,add existing term systems thinking,
8837,4229,AC9TDI6K01,Added,add existing term digital systems,
8838,1656,AC9TDI6K02,Yes,yes,
8839,2064,AC9TDI6K02,Yes,yes and add existing term digital systems,
8840,4229,AC9TDI6K02,Added,yes and add existing term digital systems,
8841,1656,AC9TDI6K03,Yes,yes,
8842,2064,AC9TDI6K03,Yes,yes and add existing term digital systems,
8843,4229,AC9TDI6K03,Added,yes and add existing term digital systems,
8844,1656,AC9TDI6K04,Yes,yes,
8845,2272,AC9TDI6K04,Yes,yes,
8846,16878,AC9TDI6P01,Added,yes and add existing term Design thinking,
8847,4279,AC9TDI6P01,Yes,yes and add existing term Design thinking,
8848,16512,AC9TDI6P02,Yes,yes,
8849,16518,AC9TDI6P02,Yes,yes,
8850,16453,AC9TDI6P03,Yes,yes and add existing term digital systems,
8851,4229,AC9TDI6P03,Added,yes and add existing term digital systems,
8852,16518,AC9TDI6P04,Yes,yes and add existing term Design thinking,
8853,16878,AC9TDI6P04,Added,yes and add existing term Design thinking,
8854,16908,AC9TDI6P04,Added,add existing term systems thinking,
8855,16504,AC9TDI6P05,Yes,yes,
8856,16512,AC9TDI6P05,Yes,yes,
8857,16878,AC9TDI6P06,Added,yes and add existing term Design thinking,
8858,264,AC9TDI6P06,Yes,yes and add existing term Design thinking,
8859,2737,AC9TDI6P07,Yes,yes,
8860,1592,AC9TDI6P08,Yes,yes,
8861,16484,AC9TDI6P08,Yes,yes and add existing term cooperation (collaboration),
8862,16507,AC9TDI6P08,Yes,yes,
8863,3975,AC9TDI6P08,Added,yes and add existing term cooperation (collaboration),
8864,15252,AC9TDI6P09,Yes,yes,
8865,9076,AC9TDI6P09,Yes,yes,
8866,3798,AC9TDI6P10,Yes,yes,
8867,4828,AC9TDI6P10,Yes,yes,
8868,16888,AC9TDI8K01,Added,add existing term hardware,
8869,4229,AC9TDI8K01,Added,add existing term digital systems,
8870,16503,AC9TDI8K02,Yes,yes and add existing term digital systems,
8871,4229,AC9TDI8K02,Added,yes and add existing term digital systems,
8872,1656,AC9TDI8K03,Yes,yes,
8873,5136,AC9TDI8K03,Yes,yes,
8874,1656,AC9TDI8K04,Yes,yes,
8875,2272,AC9TDI8K04,Yes,yes,
8876,5136,AC9TDI8K04,Yes,yes,
8877,4822,AC9TDI8P01,Yes,yes,
8878,4828,AC9TDI8P01,Yes,yes,
8879,8948,AC9TDI8P01,Yes,yes,
8880,1656,AC9TDI8P02,Yes,yes,
8881,4825,AC9TDI8P02,Yes,yes,
8882,1656,AC9TDI8P03,Yes,yes,
8883,4825,AC9TDI8P03,Yes,yes,
8884,16878,AC9TDI8P04,Added,yes and add existing term Design thinking,
8885,4279,AC9TDI8P04,Yes,yes and add existing term Design thinking,
8886,16512,AC9TDI8P05,Yes,yes,
8887,16905,AC9TDI8P05,Added,yes and add existing term pseudocode,
8888,4587,AC9TDI8P05,Yes,yes,
8889,4835,AC9TDI8P05,Yes,yes and add existing term pseudocode,
8890,16512,AC9TDI8P06,Yes,yes,
8891,4223,AC9TDI8P06,Yes,yes,
8892,16453,AC9TDI8P07,Yes,yes and add existing term digital systems,
8893,4229,AC9TDI8P07,Added,yes and add existing term digital systems,
8894,16518,AC9TDI8P08,Yes,yes and add existing term Design thinking,
8895,16878,AC9TDI8P08,Added,yes and add existing term Design thinking,
8896,16908,AC9TDI8P08,Added,add existing term systems thinking,
8897,16498,AC9TDI8P09,Yes,yes,
8898,4223,AC9TDI8P09,Yes,yes,
8899,1050,AC9TDI8P10,Yes,yes and add existing term Design thinking,
8900,16878,AC9TDI8P10,Added,yes and add existing term Design thinking,
8901,3436,AC9TDI8P10,Yes,yes,
8902,1592,AC9TDI8P11,Yes,yes,
8903,2737,AC9TDI8P11,Yes,yes,
8904,1592,AC9TDI8P12,Yes,yes,
8905,16484,AC9TDI8P12,Yes,yes,
8906,16507,AC9TDI8P12,Yes,yes and add existing term cooperation (collaboration),
8907,3975,AC9TDI8P12,Added,yes and add existing term cooperation (collaboration),
8908,15252,AC9TDI8P13,Yes,yes,
8909,9076,AC9TDI8P13,Yes,yes,
8910,3798,AC9TDI8P14,Yes,yes,
8911,16512,AC9TDIFK01,Added,add existing term digital systems,
8912,16888,AC9TDIFK01,Added,add existing term hardware,
8913,16908,AC9TDIFK01,Added,Yes and add existing term systems thinking,
8914,4207,AC9TDIFK01,Yes,Yes and add existing term systems thinking,
8915,1656,AC9TDIFK02,Yes,yes,
8916,3256,AC9TDIFK02,Yes,yes,
8917,3868,AC9TDIFK02,Yes,yes,
8918,362,AC9TDIFP01,Added,add existing term personal identity,
8919,3798,AC9TDIFP01,Yes,yes,
8920,4828,AC9TDIFP01,Yes,yes,
8921,9076,AC9TDIFP01,Yes,yes,
8922,4229,AC9TDIFK01,Added,add existing term digital systems,Digital systems. note this term is currently a sub-label under https://vocabulary.curriculum.edu.au/scot/4229.html. prefer seperate label.
8923,4229,AC9TDI2P01,Added,add existing term digital systems,Digital systems. note this term is currently a sub-label under https://vocabulary.curriculum.edu.au/scot/4229.html. prefer seperate label.
8924,4229,AC9TDI2P03,Added,add existing term digital systems,Digital systems. note this term is currently a sub-label under https://vocabulary.curriculum.edu.au/scot/4229.html. prefer seperate label.
8925,4229,AC9TDI6K01,Added,add existing term digital systems,Digital systems. note this term is currently a sub-label under https://vocabulary.curriculum.edu.au/scot/4229.html. prefer seperate label.
8926,4229,AC9TDI8K01,Added,add existing term digital systems,Digital systems. note this term is currently a sub-label under https://vocabulary.curriculum.edu.au/scot/4229.html. prefer seperate label.
8927,4229,AC9TDI10K01,Added,yes and add existing digital systems,Digital systems. note this term is currently a sub-label under https://vocabulary.curriculum.edu.au/scot/4229.html. prefer seperate label.
8928,4229,AC9TDI10P07,Added,yes and add existing term digital systems,Digital systems. note this term is currently a sub-label under https://vocabulary.curriculum.edu.au/scot/4229.html. prefer seperate label.
8929,4229,AC9TDI4K01,Added,yes and add existing term digital systems,Digital systems. note this term is currently a sub-label under https://vocabulary.curriculum.edu.au/scot/4229.html. prefer seperate label.
8930,4229,AC9TDI6P03,Added,yes and add existing term digital systems,Digital systems. note this term is currently a sub-label under https://vocabulary.curriculum.edu.au/scot/4229.html. prefer seperate label.
8931,4229,AC9TDI8P07,Added,yes and add existing term digital systems,Digital systems. note this term is currently a sub-label under https://vocabulary.curriculum.edu.au/scot/4229.html. prefer seperate label.
8932,4229,AC9TDI8K02,Added,yes and add existing term digital systems,Digital systems. note this term is currently a sub-label under https://vocabulary.curriculum.edu.au/scot/4229.html. prefer seperate label.
8933,4229,AC9TDI4K02,Added,yes and add existing term digital systems,Digital systems. note this term is currently a sub-label under https://vocabulary.curriculum.edu.au/scot/4229.html. prefer seperate label.
8934,4229,AC9TDI6K02,Added,yes and add existing term digital systems,Digital systems. note this term is currently a sub-label under https://vocabulary.curriculum.edu.au/scot/4229.html. prefer seperate label.
8935,4229,AC9TDI6K03,Added,yes and add existing term digital systems,Digital systems. note this term is currently a sub-label under https://vocabulary.curriculum.edu.au/scot/4229.html. prefer seperate label.
8936,4229,AC9TDI2K01,Added,yes and add existing term digital systems,Digital systems. note this term is currently a sub-label under https://vocabulary.curriculum.edu.au/scot/4229.html. prefer seperate label.
8937,4207,AC9M8SP03,Added,Computer aided drawing or alternative label as Dynamic Geometric software,Dynamic geometric software
8938,4207,AC9M10SP03,Added,Yes and include Algorithms,Dynamic geometric software
8939,4207,AC9M9SP02,Added,Yes and include Computer aided drawing or alternative label as Dynamic Geometric software,Dynamic geometric software
8940,16646,AC9M3N04,Added,Include Visualisation tools,Array (multiplication)
8941,16970,AC9M1N06,Added,label as Equal grouping (Multiplicative),Mathematical modelling
8942,16970,AC9M1N05,Added,,Mathematical modelling
8943,16956,AC9M3M01,Added,Need a ScOT term for Estimation (Measurement),Estimation (measurement)
8944,16956,AC9M3M03,Added,Need a ScOT term for Estimation (Measurement),Estimation (measurement)
8945,642,AC9M2N06,Added,No,Additive situations
8946,642,AC9M1N05,Added,,Additive situations
8947,642,AC9M3N06,Added,,Additive situations
8948,642,AC9M4N08,Added,,Additive situations
8949,16970,AC9M7N09,Added,No,Mathematical modelling process
8950,16970,AC9M6N09,Added,No,Mathematical modelling process
8951,16970,AC9M8N05,Added,No,Mathematical modelling process
8952,16970,AC9M5N09,Added,No,Mathematical modelling process
8953,16970,AC9M10M05,Added,No,Mathematical modelling process
8954,16970,AC9M7M06,Added,No,Mathematical modelling process
8955,16970,AC9M3N06,Added,No,Mathematical modelling process
8956,16970,AC9M8M07,Added,No - replace with Finance,Mathematical modelling process
8957,16970,AC9M9M05,Added,No replace with Finance,Mathematical modelling process
8958,16970,AC9M8A03,Added,No replace with Linear functions,Mathematical modelling process
8959,16970,AC9M2N06,Added,No replace with Personal Finance,Mathematical modelling process
8960,16970,AC9M4N08,Added,No replace with Personal Finance,Mathematical modelling process
8961,16970,AC9M9A05,Added,No replace with Quadratics functions,Mathematical modelling process
8962,16970,AC9M10A04,Added,Yes,Mathematical modelling process
8963,16971,AC9M6ST03,Added,No,Statistical investigation process
8964,16971,AC9M7ST03,Added,No,Statistical investigation process
8965,16971,AC9M4ST03,Added,No,Statistical investigation process
8966,16971,AC9M5ST03,Added,No,Statistical investigation process
8967,16971,AC9M8ST04,Added,No,Statistical investigation process
8968,16971,AC9M9ST05,Added,"No, replace with Statistical Analysis",Statistical investigation process
8969,16971,AC9M10ST05,Added,Yes,Statistical investigation process
8970,16955,AC9M6A02,Added,No,Numerical equations
8971,16955,AC9M5A02,Added,No -finding missing values expressed as symbols.   Not Number sentences. Could be an alternative label for Equations,Numerical equations
8972,16955,AC9M4A01,Added,No -finding missing values expressed as symbols. Note 'Pronumerals' is not language of the curriculum.  Not Number sentences. Could be an alternative for Equations,Numerical equations
8973,1625,AC9M2N06,Added,No,Multiplicative situations
8974,1625,AC9M3N06,Added,,Multiplicative situations
8975,1625,AC9M4N08,Added,,Multiplicative situations
8976,16971,AC9M8P03,Added,No replace with Compound events (Probability),Simulations (probability)
8977,16971,AC9M9P03,Added,Yes,Simulations (probability)
8978,16971,AC9M7P02,Added,Yes,Simulations (probability)
8979,16971,AC9M10P02,Added,,Simulations (probability)
8980,16971,AC9M4P02,Added,No replace with Independence (Experiments),Experiments (chance)
8981,16971,AC9M10P02,Added,Yes,Experiments (chance)
8982,16971,AC9M5P02,Added,Yes,Experiments (chance)
8983,16971,AC9M9P03,Added,Yes and include Observations (Data),Experiments (chance)
8984,16971,AC9M6P02,Added,Yes and include Observations (Data),Experiments (chance)
8985,16971,AC9M7P02,Added,Yes and include Observations data,Experiments (chance)
8986,16971,AC9M8P03,Added,,Experiments (chance)
8987,16954,AC9M9ST04,Added,"No, replace with Statistical Analysis",Categorical data analysis
8988,250,AC9AVA8E02,Added,Yes,First nations australians art
8989,250,AC9AVA10E02,Added,Yes,First nations australians art
8990,250,AC9AVA2E02,Added,Yes,First nations australians art
8991,250,AC9AVA4E02,Added,Yes,First nations australians art
8992,250,AC9AVA6E02,Added,Yes,First nations australians art
8993,250,AC9ADR8E02,Added,Yes,First nations australians art
8994,250,AC9AMU10E02,Added,Yes,First nations australians art
8995,250,AC9AMU8E02,Added,Yes,First nations australians art
8996,250,AC9AVA10E01,Added,Yes,First nations australians art
8997,250,AC9AVA2E01,Added,Yes,First nations australians art
8998,250,AC9AVA4E01,Added,Yes,First nations australians art
8999,250,AC9AVA6E01,Added,Yes,First nations australians art
9000,250,AC9AVA8E01,Added,Yes,First nations australians art
9001,250,AC9ADR2E02,Added,Yes,First nations australians art
9002,250,AC9ADR6E02,Added,Yes,First nations australians art
9003,250,AC9ADR8C01,Added,Yes,First nations australians art
9004,250,AC9AMA10C02,Added,Yes,First nations australians art
9005,250,AC9AMA10E02,Added,Yes,First nations australians art
9006,250,AC9AMA2E02,Added,Yes,First nations australians art
9007,250,AC9AMA6E02,Added,Yes,First nations australians art
9008,250,AC9AMA8C02,Added,Yes,First nations australians art
9009,250,AC9AMA8E02,Added,Yes,First nations australians art
9010,250,AC9AMU10C01,Added,Yes,First nations australians art
9011,250,AC9AMU2E02,Added,Yes,First nations australians art
9012,250,AC9AMU4E02,Added,Yes,First nations australians art
9013,250,AC9AMU6E02,Added,Yes,First nations australians art
9014,250,AC9ADR4E02,Added,Yes,First nations australians art
9015,250,AC9ADR10E02,Added,Yes,First nations australians art
9016,250,AC9AVA8E02,Added,Yes,First nations australians visual art
9017,250,AC9AVA10E02,Added,Yes,First nations australians visual art
9018,250,AC9AVA2E02,Added,Yes,First nations australians visual art
9019,250,AC9AVA4E02,Added,Yes,First nations australians visual art
9020,250,AC9AVA6E02,Added,Yes,First nations australians visual art
9021,250,AC9AVA10E01,Added,Yes,First nations australians visual art
9022,250,AC9AVA2E01,Added,Yes,First nations australians visual art
9023,250,AC9AVA4E01,Added,Yes,First nations australians visual art
9024,250,AC9AVA6E01,Added,Yes,First nations australians visual art
9025,250,AC9AVA8E01,Added,Yes,First nations australians visual art
9026,4159,AC9AMU10C01,Added,Yes,Compositional devices
9027,4159,AC9AMU10C02,Added,Yes,Compositional devices
9028,4159,AC9AMU10E01,Added,Yes,Compositional devices
9029,4159,AC9AMU2C01,Added,Yes,Compositional devices
9030,4159,AC9AMU8C01,Added,Yes,Compositional devices
9031,4159,AC9AMU8C02,Added,Yes,Compositional devices
9032,4159,AC9AMU8D01,Added,Yes,Compositional devices
9033,4159,AC9AMU8D02,Added,Yes,Compositional devices
9034,4159,AC9AMU8E02,Added,Yes,Compositional devices
9035,2184,AC9ADA10C02,Added,Yes,Expressive skills
9036,2184,AC9ADA10P01,Added,Yes,Expressive skills
9037,2184,AC9ADA8C02,Added,Yes,Expressive skills
9038,2184,AC9ADA10E01,Added,Yes,Expressive skills
9039,2184,AC9ADA2D01,Added,Yes,Expressive skills
9040,2184,AC9ADA4C01,Added,Yes,Expressive skills
9041,2184,AC9ADA4D01,Added,Yes,Expressive skills
9042,2184,AC9ADA6C01,Added,Yes,Expressive skills
9043,2184,AC9ADA6D01,Added,Yes,Expressive skills
9044,2197,AC9ADA2P01,Added,Yes,Informal settings
9045,2197,AC9ADA2C01,Added,Yes,Informal settings
9046,2197,AC9ADA4C01,Added,Yes,Informal settings
9047,2197,AC9ADA4P01,Added,Yes,Informal settings
9048,2197,AC9ADA6P01,Added,Yes,Informal settings
9049,2197,AC9ADA6C01,Added,Yes,Informal settings
9050,13164,AC9ADA8E02,Added,Yes,First nations australians
9051,13164,AC9ADA10P01,Added,Yes,First nations australians
9052,13164,AC9ADR2E02,Added,Yes,First nations australians
9053,13164,AC9ADR4E02,Added,Yes,First nations australians
9054,13164,AC9ADR10E02,Added,Yes,First nations australians
9055,13164,AC9AMA8E02,Added,Yes,First nations australians
9056,13164,AC9ADA10E01,Added,Yes,First nations australians
9057,13164,AC9ADA6E02,Added,Yes,First nations australians
9058,13164,AC9ADA4E02,Added,Yes,First nations australians
9059,13164,AC9ADA10E02,Added,Yes,First nations australians
9060,13164,AC9ADA2C01,Added,Yes,First nations australians
9061,13164,AC9ADA2E02,Added,Yes,First nations australians
9062,2381,AC9ADR10E02,Added,Yes,Customs
9063,2381,AC9ADA4E01,Added,Yes,Customs
9064,2381,AC9ADA10E01,Added,Yes,Customs
9065,2381,AC9ADA10E02,Added,Yes,Customs
9066,4370,AC9ADR10E02,Added,Yes,Cultural perspectives
9067,4370,AC9ADA10E01,Added,Yes,Cultural perspectives
9068,4370,AC9ADA10E02,Added,Yes,Cultural perspectives
9069,359,AC9ADR10E02,Added,Yes,Tools
9070,15835,AC9ADA4E01,Added,Yes,Tools
9071,15835,AC9ADA10E01,Added,Yes,Tools
9072,15835,AC9ADA10E02,Added,Yes,Tools
9073,15835,AC9ADA4E02,Added,Yes,Tools
9074,3702,AC9ADA8E02,Added,Yes,Choreograph
9075,3702,AC9ADA2E01,Added,Yes,Choreograph
9076,3702,AC9ADA2C01,Added,Yes,Choreograph
9077,3702,AC9ADA8D01,Added,Yes,Choreograph
9078,3702,AC9ADA8D02,Added,Yes,Choreograph
9079,3702,AC9ADA8E01,Added,Yes,Choreograph
9080,3702,AC9ADA8C01,Added,Yes,Choreograph
9081,1962,AC9ADA8E02,Added,Yes,Culturally responsive
9082,1962,AC9ADR8E02,Added,Yes,Culturally responsive
9083,3702,AC9ADA10E01,Added,Yes,Choreographic styles
9084,15835,AC9ADA10P01,Added,Yes,Dance genre
9085,15835,AC9ADA10C01,Added,Yes,Dance genre
9086,15835,AC9ADA10C02,Added,Yes,Dance genre
9087,15835,AC9ADA10E01,Added,Yes,Dance genre
9088,15835,AC9ADA10E02,Added,"Yes and add Dance genre/s, Dance style/s",Dance genre
9089,15835,AC9ADA10D02,Added,Yes,Dance genre
9090,3702,AC9ADA2D01,Added,Yes,Choreography
9091,3702,AC9ADA4C01,Added,Yes,Choreography
9092,3702,AC9ADA10E01,Added,Yes,Choreography
9093,3702,AC9ADA2P01,Added,Yes,Choreography
9094,3702,AC9ADA4D01,Added,Yes,Choreography
9095,3702,AC9ADA4E01,Added,Yes,Choreography
9096,3702,AC9ADA6C01,Added,Yes,Choreography
9097,3702,AC9ADA6D01,Added,Yes,Choreography
9098,3702,AC9ADA10C01,Added,Yes,Choreography
9099,2184,AC9ADA2E01,Added,Yes,Elements of dance
9100,2184,AC9ADA2C01,Added,Yes,Elements of dance
9101,2184,AC9ADA8E01,Added,Yes,Elements of dance
9102,2184,AC9ADA2D01,Added,Yes,Elements of dance
9103,2184,AC9ADA8D01,Added,Yes,Elements of dance
9104,2184,AC9ADA4C01,Added,Yes,Elements of dance
9105,2184,AC9ADA4E01,Added,Yes,Elements of dance
9106,2184,AC9ADA2P01,Added,Yes,Elements of dance
9107,2184,AC9ADA4D01,Added,Yes,Elements of dance
9108,2184,AC9ADA6C01,Added,Yes,Elements of dance
9109,2184,AC9ADA6D01,Added,Yes,Elements of dance
9110,2184,AC9ADA10D02,Added,Yes,Elements of dance
9111,2184,AC9ADA6E01,Added,Yes,Elements of dance
9112,2184,AC9ADA8C01,Added,Yes,Elements of dance
9113,15835,AC9ADA8C02,Added,Yes,Genre
9114,15835,AC9ADA8E01,Added,Yes,Genre
9115,15835,AC9ADA8D01,Added,Yes,Genre
9116,15835,AC9ADA8P01,Added,Yes,Genre
9117,299,AC9ADR8E02,Added,Yes,First nations australians theatre
9118,299,AC9ADR8C01,Added,Yes,First nations australians theatre
9119,15835,AC9ADA2E02,Added,Yes,Communicate
9120,15835,AC9ADA10C02,Added,Yes,Communicate
9121,15835,AC9ADA10D01,Added,Yes,Communicate
9122,15835,AC9ADA10P01,Added,Yes,Communicate
9123,15835,AC9ADA2C01,Added,Yes,Communicate
9124,15835,AC9ADA4E02,Added,Yes,Communicate
9125,15835,AC9ADA6E02,Added,Yes,Communicate
9126,15835,AC9ADA6C01,Added,Yes,Communicate
9127,641,AC9M4N06,Added,Yes,Calculation strategies
9128,641,AC9M5N07,Added,Yes,Calculation strategies
9129,641,AC9M5N06,Added,Yes,Calculation strategies
9130,641,AC9M7N06,Added,Yes,Calculation strategies
9131,641,AC9M8N03,Added,Yes and include Irrational numbers,Calculation strategies
9132,359,AC9ADR2D01,Added,Yes,Dramatic play
9133,16969,AC9AMU10C01,Added,Yes,Aural skills
9134,16969,AC9AMU10D01,Added,Yes,Aural skills
9135,16969,AC9AMU10P01,Added,Yes,Aural skills
9136,16969,AC9AMU2D01,Added,Yes,Aural skills
9137,16969,AC9AMU4D01,Added,Yes,Aural skills
9138,16969,AC9AMU6E01,Added,Yes,Aural skills
9139,16969,AC9AMU6P01,Added,Yes,Aural skills
9140,16969,AC9AMU8C01,Added,Yes,Aural skills
9141,16969,AC9AMU8D01,Added,Yes,Aural skills
9142,16969,AC9AMU8P01,Added,Yes,Aural skills
9143,16969,AC9AMU2E01,Added,Yes,Aural skills
9144,4563,AC9AMA10D01,Added,Yes,Media conventions
9145,1669,AC9AVA10C02,Added,Yes,Visual conventions
9146,1669,AC9AVA10D01,Added,Yes,Visual conventions
9147,1669,AC9AVA2C01,Added,Yes,Visual conventions
9148,1669,AC9AVA4D01,Added,Yes,Visual conventions
9149,1669,AC9AVA4E01,Added,Yes,Visual conventions
9150,1669,AC9AVA6C01,Added,Yes,Visual conventions
9151,1669,AC9AVA6D01,Added,Yes,Visual conventions
9152,1669,AC9AVA6E01,Added,Yes,Visual conventions
9153,1669,AC9AVA8C01,Added,Yes,Visual conventions
9154,1669,AC9AVA8C02,Added,Yes,Visual conventions
9155,1669,AC9AVA8D01,Added,Yes,Visual conventions
9156,1669,AC9AVA8E01,Added,Yes,Visual conventions
9157,5912,AC9AVA10P01,Added,Yes,Curate
9158,16958,AC9AMA10C02,Added,Yes,First nations australians media
9159,16958,AC9AMA10E02,Added,Yes,First nations australians media
9160,16958,AC9AMA2E02,Added,Yes,First nations australians media
9161,16958,AC9AMA6E02,Added,Yes,First nations australians media
9162,16958,AC9AMA8C02,Added,Yes,First nations australians media
9163,16958,AC9AMA8E02,Added,Yes,First nations australians media
9164,16866,AC9AMU10C01,Added,Yes,First nations australians music
9165,16866,AC9AMU10E02,Added,Yes,First nations australians music
9166,16866,AC9AMU2E02,Added,Yes,First nations australians music
9167,16866,AC9AMU4E02,Added,Yes,First nations australians music
9168,16866,AC9AMU6E02,Added,Yes,First nations australians music
9169,16866,AC9AMU8E02,Added,Yes,First nations australians music
9170,13164,AC9ADR10E02,Added,Yes,First nations peoples
9171,13164,AC9ADA10E01,Added,Yes,First nations peoples
9172,13164,AC9ADA2C01,Added,Yes,First nations peoples
9173,13164,AC9ADA2E02,Added,Yes,First nations peoples
9174,13164,AC9ADA4E02,Added,Yes,First nations peoples
9175,298,AC9ADR2D01,Added,Yes,Elements of drama
9176,298,AC9ADR10D02,Added,Yes,Elements of drama
9177,298,AC9ADR10C01,Added,Yes,Elements of drama
9178,298,AC9ADR6D01,Added,Yes,Elements of drama
9179,298,AC9ADR6C01,Added,Yes,Elements of drama
9180,4161,AC9ADR10E01,Added,Yes,Conventions
9181,4161,AC9ADR10D01,Added,Yes,Conventions
9182,4161,AC9ADR8D02,Added,Yes,Conventions
9183,4161,AC9ADR8E01,Added,Yes,Conventions
9184,4161,AC9ADR10D02,Added,Yes,Conventions
9185,4161,AC9ADR8C01,Added,Yes,Conventions
9186,4161,AC9ADR10C01,Added,Yes,Conventions
9187,4207,AC9TDI10P11,Added,yes,Digital device
